0087713578,REGION BOURGOGNE FRANCHE-COMTE,71
0087574111,REGION CENTRE,45
0087583690,REGION POITOU-CHARENTES AQUITAINE,16
0087481390,REGION PAYS DE LA LOIRE,85
0087725002,REGION BOURGOGNE FRANCHE-COMTE,71
0087484204,REGION PAYS DE LA LOIRE,49
0087174003,REGION CHAMPAGNE-ARDENNE,51
0087734731,REGION AUVERGNE,43
0087545152,REGION DE PARIS RIVE GAUCHE,91
0087741009,REGION ALPES,73
0087276725,REGION DE PARIS-NORD,60
0087775221,REGION LANGUEDOC-ROUSSILLON,30
0087571463,REGION CENTRE,37
0087721829,REGION RHONE-ALPES,69
0087462085,REGION ALPES,74
0087746784,REGION ALPES,74
0087741231,REGION ALPES,73
0087276030,REGION DE PARIS-NORD,95
0087393058,REGION DE PARIS RIVE GAUCHE,75
0087396275,REGION PAYS DE LA LOIRE,72
0087171926,REGION LORRAINE,51
0087276519,REGION DE PARIS-NORD,95
0087682450,REGION DE PARIS-SUD-EST,77
0087185348,REGION BOURGOGNE FRANCHE-COMTE,70
0087715326,REGION BOURGOGNE FRANCHE-COMTE,39
0087352047,REGION BOURGOGNE FRANCHE-COMTE,39
0087115873,REGION DE PARIS-EST,77
0087141085,REGION LORRAINE,54
0087683128,REGION DE PARIS-SUD-EST,89
0087683615,REGION DE PARIS-SUD-EST,89
0087484352,REGION PAYS DE LA LOIRE,49
0087783530,REGION LANGUEDOC-ROUSSILLON,48
0087116509,REGION DE PARIS-EST,77
0087381475,REGION DE PARIS SAINT-LAZARE,78
0087481051,REGION PAYS DE LA LOIRE,44
0087696302,REGION AUVERGNE,58
0087276113,REGION DE PARIS-NORD,60
0087486332,REGION PAYS DE LA LOIRE,85
0087734343,REGION AUVERGNE,48
0087722710,REGION RHONE-ALPES,69
0087276162,REGION DE PARIS-NORD,95
0087721530,REGION RHONE-ALPES,69
0087172007,REGION CHAMPAGNE-ARDENNE,08
0087144055,REGION LORRAINE,88
0087381194,REGION DE PARIS SAINT-LAZARE,95
0087394007,REGION DE PARIS RIVE GAUCHE,28
0087682419,REGION DE PARIS-SUD-EST,77
0087722561,REGION RHONE-ALPES,38
0087575225,REGION POITOU-CHARENTES AQUITAINE,86
0087583443,REGION POITOU-CHARENTES AQUITAINE,16
0087775148,REGION LANGUEDOC-ROUSSILLON,48
0087751230,REGION PROVENCE ALPES COTE D'AZUR,04
0087396606,REGION PAYS DE LA LOIRE,72
0087543066,REGION CENTRE,28
0087595165,REGION POITOU-CHARENTES AQUITAINE,24
0087574665,REGION CENTRE,37
0087116582,REGION DE PARIS-EST,02
0087471524,REGION BRETAGNE,35
0087481648,REGION BRETAGNE,44
0087590372,REGION BRETAGNE,44
0087545756,REGION DE PARIS RIVE GAUCHE,28
0087474064,REGION BRETAGNE,29
0087592105,REGION LIMOUSIN,87
0087491506,REGION POITOU-CHARENTES AQUITAINE,16
0087576298,REGION CENTRE,18
0087597005,REGION LIMOUSIN,36
0087144071,REGION LORRAINE,88
0087696856,REGION DE PARIS-SUD-EST,89
0087485110,REGION POITOU-CHARENTES AQUITAINE,17
0087473140,REGION BRETAGNE,22
0087575142,REGION POITOU-CHARENTES AQUITAINE,86
0087721753,REGION RHONE-ALPES,69
0087694778,REGION BOURGOGNE FRANCHE-COMTE,71
0087712679,REGION BOURGOGNE FRANCHE-COMTE,21
0087313478,REGION PICARDIE,80
0087142000,REGION CHAMPAGNE-ARDENNE,52
0087381228,REGION DE PARIS SAINT-LAZARE,60
0087296616,REGION PICARDIE,02
0087715383,REGION BOURGOGNE FRANCHE-COMTE,39
0087393173,REGION DE PARIS RIVE GAUCHE,78
0087382333,REGION DE PARIS SAINT-LAZARE,92
0087393207,REGION DE PARIS RIVE GAUCHE,92
0087721415,REGION RHONE-ALPES,69
0087746701,REGION ALPES,74
0087694398,REGION BOURGOGNE FRANCHE-COMTE,71
0087116111,REGION DE PARIS-EST,77
0087484246,REGION PAYS DE LA LOIRE,49
0087683532,REGION DE PARIS-SUD-EST,89
0087546317,REGION DE PARIS RIVE GAUCHE,92
0087141382,REGION LORRAINE,54
0087574491,REGION CENTRE,37
0087444877,REGION NORMANDIE,50
0087721761,REGION RHONE-ALPES,69
0087471458,REGION BRETAGNE,35
0087175117,REGION CHAMPAGNE-ARDENNE,52
0087543041,REGION CENTRE,45
0087184259,REGION ALSACE,90
0087276311,REGION DE PARIS-NORD,60
0087116574,REGION DE PARIS-EST,02
0087393637,REGION DE PARIS RIVE GAUCHE,91
0087741116,REGION ALPES,73
0087571687,REGION CENTRE,37
0087783290,REGION LANGUEDOC-ROUSSILLON,48
0087574848,REGION CENTRE,41
0087342220,REGION NORD PAS DE CALAIS,62
0087545285,REGION DE PARIS RIVE GAUCHE,94
0087484303,REGION PAYS DE LA LOIRE,49
0087763425,REGION PROVENCE ALPES COTE D'AZUR,05
0087574301,REGION CENTRE,41
0087571836,REGION CENTRE,37
0087611376,REGION MIDI PYRENEES,31
0087313551,REGION DE PARIS-NORD,60
0087694646,REGION BOURGOGNE FRANCHE-COMTE,71
0087721746,REGION RHONE-ALPES,69
0087743344,REGION ALPES,01
0087296178,REGION PICARDIE,02
0087391565,REGION DE PARIS RIVE GAUCHE,92
0087696807,REGION DE PARIS-SUD-EST,58
0087747626,REGION ALPES,38
0087411819,REGION NORMANDIE,76
0087313304,REGION DE PARIS-NORD,60
0087782607,REGION AUVERGNE,63
0087396895,REGION AUVERGNE,63
0087175737,REGION LORRAINE,55
0087734004,REGION AUVERGNE,63
0087184622,REGION ALSACE,25
0087381129,REGION DE PARIS SAINT-LAZARE,92
0087481440,REGION PAYS DE LA LOIRE,44
0087574509,REGION DE PARIS RIVE GAUCHE,28
0087746370,REGION ALPES,74
0087672139,REGION POITOU-CHARENTES AQUITAINE,64
0087473579,REGION BRETAGNE,22
0087491449,REGION POITOU-CHARENTES AQUITAINE,16
0087393272,REGION DE PARIS RIVE GAUCHE,78
0087784256,REGION LANGUEDOC-ROUSSILLON,66
0087721225,REGION RHONE-ALPES,69
0087713321,REGION BOURGOGNE FRANCHE-COMTE,21
0087182014,REGION ALSACE,68
0087402297,REGION ALSACE,68
0087181222,REGION ALSACE,68
0087381087,REGION DE PARIS SAINT-LAZARE,92
0087184556,REGION ALSACE,25
0087611467,REGION MIDI PYRENEES,31
0087611921,REGION MIDI PYRENEES,31
0087478057,REGION BRETAGNE,35
0087682146,REGION DE PARIS-SUD-EST,77
0087641415,REGION AUVERGNE,03
